Image_Name,QW,QX,QY,QZ,TX,TY,TZ
IMG_3278.JPG,0.98668304606020485,0.14984560861022209,0.010141154618669221,0.062450117538625921,0.67847263872756103,-1.3709158586951544,2.3549330703659299
IMG_3279.JPG,0.98545699076615245,0.15016381071195012,0.022944682677647071,0.076150448714417604,0.67300705071687972,-1.3843381171696116,2.3685919008817304
IMG_3280.JPG,0.98458164961862993,0.15162964469548537,0.034722297205717692,0.080011175222816505,0.65894613144400194,-1.4012429592453051,2.3770952639926772
IMG_3281.JPG,0.98375057648480102,0.15201131228354611,0.04857323966882407,0.082267883112007348,0.63403564340160157,-1.3709648928718559,2.3745352767805334
IMG_3282.JPG,0.98218701230289007,0.15113165826336508,0.065663915660309172,0.090311377545931715,0.61294413075137855,-1.3718471662530196,2.3933756155354091
IMG_3283.JPG,0.98099482768512092,0.14871560846298615,0.079755700357715606,0.095769745300769094,0.58853724852750289,-1.3442524181955757,2.3910779215587779
IMG_3284.JPG,0.98046101167350341,0.14564976939350696,0.085342561543040402,0.10099008096373102,0.52222210451022155,-1.3258982391217342,2.3679668848345905
IMG_3285.JPG,0.97952569077558016,0.14179295689750615,0.099229160624498422,0.10284819962761585,0.50183622333867095,-1.3069098761167666,2.3637463422320648
IMG_3286.JPG,0.97732467416504953,0.14012794236807893,0.11529264758444457,0.10912491213667586,0.46843052663056062,-1.285491713329908,2.3230785731578378
IMG_3287.JPG,0.97536413712346837,0.13794530002344574,0.13169891568012235,0.11086608960143628,0.39090367032393031,-1.2526871221736315,2.2772153222544564
IMG_3288.JPG,0.97043074218262459,0.13775229244079534,0.1600592672082084,0.11691668629822478,0.44500553588142477,-1.271665154004685,2.2766454625838368
IMG_3289.JPG,0.96714929538329975,0.13548740569897247,0.17655582584336521,0.12285537716077485,0.40554188919218664,-1.2586007714957415,2.2597095792587156
IMG_3290.JPG,0.96249768492788357,0.13224702656069193,0.20100348684552508,0.12532569070330746,0.361740085921125,-1.1824499910744541,2.2496938685943433
IMG_3291.JPG,0.9545622553702795,0.13345005656178535,0.22953978079265555,0.13532727758926255,0.34697692484725262,-1.2517512217146016,2.239020519868109
IMG_3292.JPG,0.95073094169882144,0.13240888949106214,0.24331282408206056,0.13920284522030499,0.29103131906395052,-1.2533417107128391,2.2364546004531305
IMG_3293.JPG,0.947295961611338,0.13067600170672844,0.25741917866794323,0.13888668095506895,0.16711308113123813,-1.2273452505123277,2.202921427107944
IMG_3294.JPG,0.94347469019292918,0.12817909401339575,0.27154077077695304,0.14032547391375433,0.12685520023071406,-1.2216138825457563,2.2128454071461725
IMG_3295.JPG,0.94000473639111681,0.12546720002193773,0.28410086682485747,0.14119410310025957,0.066916193195481685,-1.2086977541416806,2.2304785452465872
IMG_3296.JPG,0.93497964343067819,0.12841646528655815,0.29785834832499414,0.14353634434057014,-0.038498633346608212,-1.2415913125044653,2.24877613493527
IMG_3297.JPG,0.92746563355976486,0.1347410461054753,0.32109219015868545,0.13620629383066291,-0.15807384977139116,-1.2143585619164445,2.268054581626918
IMG_3298.JPG,0.91530073257645073,0.12938359721466963,0.35911614623508192,0.12853033583581791,-0.19792101592683195,-1.1083470480297959,2.4084168504646222
IMG_3299.JPG,0.91169205337935544,0.1283748200099836,0.36650299305849937,0.13421274705295547,-0.32193712094735849,-1.141141547382418,2.4369207756410529
IMG_3300.JPG,0.89993490581990943,0.12919672151425871,0.39456402372445104,0.13320887214915098,-0.27178030618096111,-1.1632645831040298,2.4713101668046806
IMG_3301.JPG,0.88270291742915696,0.12839779649702981,0.42867692083903092,0.14347704679400525,-0.28423057039681071,-1.2132864187544543,2.5823824277974938
IMG_3302.JPG,0.87053205265315203,0.13236001418610849,0.45260402534848299,0.14072799361354107,-0.38886330450859963,-1.2407840672047159,2.6298515353204945
IMG_3303.JPG,0.84921825079090218,0.1335678730687701,0.49080003769120534,0.14178613757993677,-0.33473868090872749,-1.2527738291277792,2.7770525876160668
IMG_3304.JPG,0.84838911923584104,0.13193614854492158,0.49010197788137611,0.15042874175545534,-0.53207073909303604,-1.3121205138702257,2.7277130563668721
IMG_3305.JPG,0.84071979137766395,0.12977911680099755,0.50063714847171448,0.1603435648797949,-0.63999164877626913,-1.3534761296630771,2.7311735500401833
IMG_3306.JPG,0.83669425542957676,0.13416532360535866,0.50658699083492831,0.1590974845490275,-0.78456003614645309,-1.3911992172744463,2.7196730912621527
IMG_3307.JPG,0.80797443618994647,0.13358054873941647,0.54920667353595276,0.16644992401796999,-0.6540333149754366,-1.4527861965444386,2.8993382755439518
IMG_3308.JPG,0.78040516850838648,0.12057451653019439,0.58495973528656087,0.18507205899968668,-0.49047247365779373,-1.4773043037853557,3.0147735162447167
IMG_3309.JPG,0.77528669809288098,0.12942597163581182,0.59173706209564536,0.17896005970265666,-0.75858315151692512,-1.5335345855868123,3.0278950310240762
IMG_3310.JPG,0.76338206673195752,0.13234291386471805,0.60841513431836058,0.17194242546332858,-0.85780456277641137,-1.4731199093217537,3.0668516526260898
IMG_3311.JPG,0.74536901647921727,0.13008435813403105,0.62713194214879375,0.18495571410027775,-0.85100690805802659,-1.5626629056777039,3.0850633794512889
IMG_3312.JPG,0.73175086145931356,0.12658446075811841,0.64388008003974107,0.18421588850081763,-0.87638706424064117,-1.5041247755653788,3.1899111051444367
IMG_3313.JPG,0.72753660234024664,0.12100487631253765,0.64987647820967753,0.18359976915449569,-1.0383876058838264,-1.4581064033089284,3.1559539041691442
IMG_3314.JPG,0.66359906247949019,0.14302743466578702,0.70211978051712132,0.21495871932967747,-0.94933958371416993,-1.6248461451331133,2.9583165244769964
IMG_3315.JPG,0.64874360305429812,0.14114141432644522,0.71492839569925248,0.21929028177498217,-0.85397724271308717,-1.6238506408778326,3.042687709762316
IMG_3316.JPG,0.63168049030416651,0.1437250695872189,0.72755281937897709,0.22580911751950716,-0.90301132405235518,-1.6955639342836883,3.07393893261604
IMG_3317.JPG,0.59550883981468905,0.1437835420843884,0.75522233743408973,0.2330981247647006,-0.83159733740362218,-1.6950121449012152,3.2619054834902004
IMG_3318.JPG,0.57629998936601978,0.1390476362244355,0.76691666027195271,0.24572934972126714,-0.90915348270767493,-1.7700213357819441,3.2359979670019414
IMG_3319.JPG,0.5493818111074722,0.13268813903290549,0.78312016394559003,0.25941528907543299,-0.90213741195971064,-1.8255081782154308,3.225197384489535
IMG_3320.JPG,0.52277116508971122,0.1198278767219353,0.79906512426043641,0.27174715472606509,-0.85427431592595759,-1.8533884510611089,3.2438159635344301
IMG_3321.JPG,0.4977865995638468,0.11801401626547418,0.81349810881981155,0.27658998573004251,-0.84359781121177613,-1.8685200921179681,3.3368459688878556
IMG_3322.JPG,0.48136248738775889,0.10896273513682861,0.822606458590872,0.28237544576672208,-0.95804194853622116,-1.8597997132861603,3.3248741896394551
IMG_3323.JPG,0.29065883941065723,0.060390122604738049,0.91747357977181609,0.26478803331140877,-0.49893485135857413,-2.2051318840048051,3.6685253402650777
IMG_3324.JPG,0.26642671275477103,0.061386689454999178,0.924380397216373,0.26602511597693662,-0.41755914307881281,-2.1624922798685895,3.8140769552082654
IMG_3325.JPG,0.20769946886608567,0.055349151255551149,0.93664581831074234,0.27657189504545832,-0.1675672664482469,-2.1951898137732306,3.8855475849367664
IMG_3326.JPG,0.16494962306332711,0.047397782439014442,0.94542269104400845,0.27698557242252825,-0.070467391780356631,-2.1386288141498309,3.9591919783076599
IMG_3327.JPG,0.12280376870427147,0.041669192072452468,0.94986151266523922,0.28451013968110223,-0.066519986679833373,-2.1545883746077013,3.9946443113712724
IMG_3328.JPG,0.070426921086924069,0.025474616313250712,0.95579784433798265,0.28432652614340187,0.18702425666942893,-2.1308643850711166,4.023737168382163
IMG_3329.JPG,0.018593083164390695,0.0030255909136909136,0.95793085248744081,0.28638021040349515,0.37890929431906212,-2.1792094841879703,3.9799970954812416
IMG_3330.JPG,-0.019004899769033638,-0.0064533826461823773,0.95712646621070741,0.28897421219928043,0.40221583272004025,-2.1530048388076612,3.9904072835978006
IMG_3331.JPG,-0.028842576629391548,0.0038515786307589451,0.95257662246815933,0.30290435692241668,0.19093328779967034,-2.2549429596082526,4.0043497850131287
IMG_3332.JPG,-0.032686802095436944,0.00020469922380416983,0.95264751121707603,0.3023148200781966,0.12183841095968775,-2.1982616313001095,4.0027270786684248
IMG_3333.JPG,-0.065827616271817949,-0.012018604237273838,0.95112407144837574,0.30147185407534022,0.21798285028307943,-2.1988742686404743,4.055352822795192
IMG_3334.JPG,-0.10658004207913699,-0.023145943890296901,0.9484413701414095,0.29759692087809364,0.3543616820590047,-2.1439168637950017,4.1185746340799732
IMG_3335.JPG,-0.15044195134135488,-0.036038456616819738,0.94354840400261886,0.29289052259401277,0.5499398838372912,-2.136222662370042,4.1768368111990783
IMG_3336.JPG,-0.19095497685481391,-0.038175518514395761,0.93794850812541986,0.28693452686254745,0.59788970893873528,-2.1090381746846374,4.1545020451461028
IMG_3337.JPG,-0.23040623792330836,-0.045794637973560995,0.92928265022023815,0.28504310666730576,0.67546573493103679,-2.0899869588510978,4.1470013712013856
IMG_3338.JPG,-0.23906794282367982,-0.054997826483891905,0.92717271617926478,0.28314750955794438,0.58550848852351745,-2.1081669660296058,4.160877611287316
IMG_3339.JPG,-0.26921047191244579,-0.062141335323301287,0.92092941665121897,0.27486939772073754,0.69184044507449227,-2.0550904991348409,4.1684706498132824
IMG_3340.JPG,-0.28269774412039411,-0.059528270721186397,0.91606838046229655,0.2781314307505906,0.69113783271332718,-2.1128188365970684,4.154407430818404
IMG_3341.JPG,-0.41265123034228413,-0.097916232950937501,0.86757540543171263,0.259700383734211,0.77482386482478716,-1.9489722923157746,3.6762801132258254
IMG_3342.JPG,-0.42639458644254702,-0.10432656851977266,0.86041162236118507,0.25883481964212629,0.7447438285145408,-1.9673629162764565,3.6808882354557895
IMG_3343.JPG,-0.46184131767305026,-0.11020790472974662,0.84189561071928476,0.25645388606278224,0.82527045327435322,-1.9647763809901964,3.6723122381566515
IMG_3344.JPG,0.50194087156084566,0.11688456775070839,-0.82078198748431141,-0.2463945784707377,0.90301784892474146,-1.886050045149406,3.8527618366464518
IMG_3345.JPG,0.52505585801604393,0.1231113434999532,-0.80716415920211571,-0.24009573749697052,0.77901271002197192,-1.8669586513482272,3.8851224433811975
IMG_3346.JPG,0.56300162088027816,0.12349058270023154,-0.78316182568453918,-0.23331696393746476,0.98985514543491238,-1.8097028664979735,3.836492257752909
IMG_3347.JPG,0.5805637763318281,0.13008085856353011,-0.76909874724608784,-0.2334775981356679,0.92082996910255588,-1.8414991594186372,3.8025367249939754
IMG_3348.JPG,0.60870184007340378,0.13363030170722834,-0.74754629546028306,-0.22978152340972655,0.86632869094435372,-1.8746885822104482,3.785261733946979
IMG_3349.JPG,0.6459497403179939,0.13687265921852562,-0.71763478543115233,-0.22139359268224046,0.96697397706107857,-1.8515932832861164,3.7541942373916339
IMG_3350.JPG,0.66426033868294931,0.13940978219902406,-0.70105267814129846,-0.21874244570029688,0.89342585600502478,-1.8869060906397066,3.8040004972454291
IMG_3351.JPG,0.68286130617520346,0.13916942743701763,-0.68471518634167849,-0.2133012437578094,0.82904051011638136,-1.8824846560650472,3.862439102008473
IMG_3352.JPG,0.70248330428957573,0.14026657252299035,-0.66564878828588669,-0.20917501399685143,0.76744611293161247,-1.8442097727717655,3.9086807080170805
IMG_3353.JPG,0.73265570913059264,0.1468993813137264,-0.63583581488745111,-0.19325889411461486,0.82802195506445075,-1.7801301375417653,3.8740718116145119
IMG_3354.JPG,0.7578202533084144,0.15193125494044885,-0.61223115111140436,-0.16672844705267298,0.84058533868243701,-1.6965088052436701,3.7412847316046989
IMG_3355.JPG,0.76639308345960544,0.15337463497426901,-0.60490895755574126,-0.15232536243388548,0.61247002409673745,-1.7137026806115259,3.6453336111008245
IMG_3356.JPG,0.81278597320425794,0.17580664424565337,-0.53613702608901503,-0.14501060257069623,0.93143015003342078,-1.6338188749791105,2.9629381407779527
IMG_3357.JPG,0.81347692514423542,0.1815798904197487,-0.53227559769813648,-0.14821175307013895,0.78394620539013482,-1.6752609468482709,2.9586149354379749
IMG_3358.JPG,0.83163591863536923,0.19734652514381559,-0.49943526247885994,-0.14142300534863275,0.84431303947624425,-1.7303211653222881,2.9307289673529282
IMG_3359.JPG,0.846004207569649,0.20311049747982865,-0.47413296033381375,-0.13498497143401222,0.78088522918058711,-1.6883495437154474,2.8769480898677569
IMG_3360.JPG,0.86697631155659272,0.194564981297698,-0.44028948533999196,-0.12900276102237992,0.78654939475016716,-1.5790491058071197,2.8748419228671058
IMG_3361.JPG,0.88128554326907604,0.19666631655784805,-0.41269280592263557,-0.11976142574385039,0.75270994704568317,-1.5828948551439483,2.8458836482607279
IMG_3362.JPG,0.90435175756964503,0.19504117589101869,-0.36382988652170117,-0.10832659858662966,0.73650172720194329,-1.5442954187533249,2.8311742818505303
IMG_3363.JPG,0.92385628840111667,0.18807411317029843,-0.32193140135541509,-0.086474615687248998,0.76109471679772311,-1.4575526177499445,2.8133520013308906
IMG_3364.JPG,0.93087216350149438,0.19250076239697964,-0.30140604598498083,-0.074665032902480929,0.5980874262499164,-1.4549665590529146,2.8081075231215129
IMG_3365.JPG,0.94405482494745951,0.19563787901086965,-0.25625733392054806,-0.069415319645469431,0.67020078408572037,-1.4655781536706414,2.7970913268773581
IMG_3366.JPG,0.96155227790656128,0.18649103984158383,-0.19628105081167951,-0.045957132240502532,0.72624765313478401,-1.5676638580013293,2.7874091095248614
IMG_3367.JPG,0.97157544871723822,0.17215878799500753,-0.15973240794148144,-0.029800285555738822,0.70441915485212958,-1.5646114297268077,2.8312608208025267
IMG_3368.JPG,0.97918283004717444,0.17244415374772254,-0.10659877006212483,-0.01003500873344995,0.71163378761143592,-1.4689988317511729,2.8513772868798966
IMG_3369.JPG,0.97526130887486528,0.22099741589155095,0.00019747641685409161,0.005048027734319796,0.58615882643108697,-1.5783327562057341,2.5809523792590467
IMG_3370.JPG,0.97677288568434084,0.21311803187195652,0.016508525234169232,0.01492993226717217,0.58083490146801386,-1.4940607016696834,2.6160891671876008
IMG_3371.JPG,0.97460860429681917,0.21738706418097831,0.04893573981382817,0.022050535736228456,0.52748507000697809,-1.5162286832157941,2.6278836821189526
IMG_3372.JPG,0.97221881291474344,0.21381863066402398,0.089087891600041755,0.033697486046709864,0.47611923001615286,-1.4559652919551989,2.5972833318316444
IMG_3373.JPG,0.96783326177760121,0.21439409778416416,0.12291410960926363,0.047181245121398763,0.42100116118452918,-1.5030221228666143,2.6680664234000648
IMG_3374.JPG,0.95932789891843873,0.22002920391201514,0.16524901970044698,0.06300708905051855,0.31131501784654803,-1.5969575673474696,2.6757230881572198
IMG_3375.JPG,0.94904786910403072,0.21784338231945732,0.21897312000066141,0.062475400325996348,0.16828990963669507,-1.6092726289477235,2.7548226485896681
